aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
149.30169785644117,87.0788381305337,37.449167728807005,3.395576296304859,0.9820839648386969,1.2751416285317174,0.2507595305034912,0.014891813934885412,0.3972335794959871,0.14119736802669727,0.11133829266963162,0.28459526849913125,0.09529178154069856,0.015038079373541936,0.046229463265367844,0.00540864512278431
