aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
209.8324065111684,46.456259276351155,3.3602031395116194,7.482548996288074,1.2893452244633137,0.952933587384077,0.8165768044935494,0.028146647591147083,0.17684116360300803,0.018061721417628327,0.6424347826567256,0.06265829436366997,0.07489098279408886,0.07859534993476407,0.04217372025168498,0.00482045694333155
