Time,(V(OUT))@105
0.0,0.0
1e-08,0.0
2e-08,0.0
4.000033855438e-08,0.0
8.000101566315e-08,0.0
1.600023698807e-07,0.0
3.200050783157e-07,0.0
6.400104951859e-07,0.0
1.0000000005e-06,1.7455863169240003e-11
1.005935878062e-06,7.10866189424e-06
1.017807633185e-06,3.597642966824e-05
1.041551143431e-06,0.0001799005177361
1.07373765161e-06,0.0005573350636587
1.105936080717e-06,0.001241015431779
1.153268129133e-06,0.002452505411923
1.218284875654e-06,0.004952452407215
1.326455384993e-06,0.01063455846164
1.453627855086e-06,0.02062254454743
1.616849214339e-06,0.03836563936776
1.885070115828e-06,0.07488562220617
2.304686815047e-06,0.1536235478879
3.006972581648e-06,0.3330264283102
3.772963792586e-06,0.5959000291788
4.920043260359e-06,1.046875231897
6.988753587508e-06,1.928401860444
1.062988212755e-05,3.487058784559
1.10000000005e-05,3.632156460779
1.111366605809e-05,3.664066324976
1.126282072117e-05,3.705939027737
1.149015283635e-05,3.769758756131
1.189250803044e-05,3.846798272395
1.248912668278e-05,3.95969338116
1.338252878239e-05,3.943969577269
1.465568399479e-05,3.887567659697
1.677970743229e-05,3.425167929384
1.987266397526e-05,2.65586144203
2.10000000005e-05,2.331611585338
2.113244152119e-05,2.284326071008
2.128705596974e-05,2.229124169942
2.155193901112e-05,2.131164267457
2.193269348195e-05,1.970365973949
2.255115127613e-05,1.702544453251
2.361068344166e-05,1.117455935237
2.513370132496e-05,0.2444770703208
2.760753250172e-05,-1.246340941393
3.10000000005e-05,-3.118092271034
3.142777061512e-05,-3.275245542362
3.19278011327e-05,-3.417158880716
3.278334236195e-05,-3.58390174558
3.449442482045e-05,-3.658861993144
3.597791290333e-05,-3.420131978821
3.735864257862e-05,-3.186624253009
3.89264831548e-05,-2.791776900336
4.022348022511e-05,-2.46671383053
4.132897949269e-05,-2.198432660555
4.248540496876e-05,-1.917792782439
4.401242828419e-05,-1.573165445242
4.546220397999e-05,-1.305123516778
4.710061645558e-05,-1.002205457903
4.914376831105e-05,-0.7508863714412
5.132291412404e-05,-0.507761860504
5.285680389454e-05,-0.3594919362579
5.446508026173e-05,-0.2641733005725
5.606401062062e-05,-0.1694085801088
5.761716461232e-05,-0.1102652140923
5.920388793995e-05,-0.06141449143967
6.082055664113e-05,-0.03176261377413
6.206300354054e-05,-0.01556500341844
6.339643096974e-05,-0.005030684168105
6.461827850392e-05,0.002219772932194
6.586587524464e-05,0.006264682317334
6.706159210255e-05,0.01010423786091
6.83303604131e-05,0.01096610629923
6.961705780079e-05,0.01184015387664
7.084786987355e-05,0.01167146167087
7.215612030079e-05,0.01124645157963
7.338483429005e-05,0.01028343754132
7.469060516407e-05,0.00924057504177
7.610547637989e-05,0.008059139377075
7.742097473195e-05,0.006986865540074
7.873513793995e-05,0.005971638513246
8.007028198292e-05,0.004940203217486
8.142049408009e-05,0.004170015245706
8.277375793507e-05,0.003419725039442
8.428723907521e-05,0.002580605548715
8.563764190724e-05,0.00210352898727
8.72663269048e-05,0.001580895560321
8.865678405812e-05,0.001134707753499
8.999383544972e-05,0.0008534342523316
9.137055969288e-05,0.0006098789911978
9.285543060353e-05,0.0004037986258401
9.443185424855e-05,0.0002482947565061
9.594819641163e-05,0.0001377868540951
9.76796875005e-05,5.513088408352e-05
9.934060668995e-05,1.356542850612e-05
0.0001010329971318,-1.320261621383e-05
0.0001028075942998,-3.17238945126e-05
0.0001045089492803,-3.587461066012e-05
0.0001062715301519,-3.729409197529e-05
0.0001081260452276,-3.457354280898e-05
0.0001100091705327,-3.005696802809e-05
0.0001121984252935,-2.437483834597e-05
0.0001142675170903,-1.908480707881e-05
0.0001164472351079,-1.447284638964e-05
0.0001187562713628,-1.002417208286e-05
0.0001211404571538,-6.97365445152e-06
0.0001236257324224,-4.147296655122e-06
0.0001263025054937,-2.581613537179e-06
0.0001294114837651,-1.140309889909e-06
0.0001322767028814,-5.032790773827e-07
0.0001356622467046,-1.13457264781e-07
0.000139029479981,6.484114174054e-08
0.0001426786193853,9.324851992395e-08
0.0001463060150151,8.031296956199e-08
0.000150173355103,5.563943804506e-08
0.0001537694702153,3.315515264841e-08
0.0001578374633794,1.683037214406e-08
0.0001623059997564,7.048974806366e-09
0.0001673063049321,1.944322637906e-09
0.0001722471008306,1.952803062316e-10
0.0001772474060064,-2.323699088015e-10
0.0001822477111821,-2.24410957396e-10
0.0001872480163579,-1.34467682216e-10
0.0001922483215337,-6.393016087397e-11
0.0001972486267095,-2.4966974950290003e-11
0.0002022489318853,-7.519805300139e-12
0.000207249237061,-1.148782488636e-12
0.0002122495422368,5.485984328597999e-13
0.0002172498474126,6.641959659317e-13
0.0002222501525884,4.2517911483369997e-13
0.0002272504577642,2.1101060583459998e-13
0.00023225076294,8.605143739343999e-14
0.0002372510681157,2.7741287630629997e-14
0.0002422513732915,5.420963826836e-15
0.0002472516784673,-1.075620726043e-15
0.00025,-2.0564474380179998e-15
