Time,(V(OUT))@43
0.0,0.0
5e-08,-0.04757719042976
5.287555158138e-08,-0.05031317128923
5.575669109821e-08,-0.05305424085952
6.150779426098e-08,-0.05852522295138
6.927129924297e-08,-0.06590920682473
8.07735055685e-08,-0.07684496047192
1.037779182196e-07,-0.09870761633675
1.324835151434e-07,-0.1259654014954
1.784923404455e-07,-0.1695978536288
2.705099910498e-07,-0.2567187726804
3.734352916479e-07,-0.3539200880077
5.061867564917e-07,-0.4786853331805
7.205489009619e-07,-0.6792034101061
1.030111584067e-06,-0.9664962760225
1.398897442222e-06,-1.305326749931
1.912355694175e-06,-1.768267056642
2.673483166099e-06,-2.438941783473
3.905058178306e-06,-3.488346031358
5.000000001e-06,-4.381521371179
5.188694001244e-06,-4.35043079346
5.377407074975e-06,-4.318933964722
5.683393479394e-06,-4.267299015415
6.141920090722e-06,-4.187624432492
6.75389289956e-06,-4.077107115046
7.977838517235e-06,-3.849325390752
9.566850663231e-06,-3.522258507055
1.201474189858e-05,-3.000822109561
1.5000000001e-05,-2.32089530397
1.512097358804e-05,-2.178524545021
1.526133060555e-05,-2.013341916339
1.550327777963e-05,-1.728648434923
1.586009502511e-05,-1.313948457352
1.642152309518e-05,-0.6624008362502
1.734344005685e-05,0.3748580486744
1.877070903878e-05,1.94529533673
2.0000000001e-05,3.253788580256
2.028545379739e-05,3.27492643236
2.060680389504e-05,3.2975984463
2.117767334084e-05,3.335904112994
2.197771072488e-05,3.380745517148
2.311944961648e-05,3.428661816343
2.491598129372e-05,3.482111940179
2.756147384744e-05,3.454954968598
3.212842941384e-05,3.299785903494
3.852872848611e-05,2.741846108034
4.852933883767e-05,1.498123641588
5.852994918923e-05,0.1082160112536
6.853055954079e-05,-1.019416674301
7.853116989236e-05,-1.633321636196
8.838682174783e-05,-1.67600216406
9.838743209939e-05,-1.2595401228
0.0001078265190135,-0.6287541776809
0.000117827129365,0.064165346318
0.0001278277397166,0.5942272340212
0.0001373187065135,0.8434203092859
0.000147319316865,0.8295028445128
0.0001566088676463,0.6149285848949
0.0001661044120799,0.2903329124084
0.0001761050224314,-0.05733809317524
0.0001854784965525,-0.304209832649
0.0001948046684275,-0.4297564660611
0.000204333782197,-0.4268469277389
0.0002140139579783,-0.3155681095809
0.0002240145683299,-0.139566480338
0.0002334719657908,0.02927816827676
0.0002427676200877,0.1571954656674
0.000251990032197,0.2237469092253
0.0002615405082713,0.2230906503709
0.0002709567070017,0.1668619552949
0.0002802706718455,0.08146333084599
0.0002898043632517,-0.007057162530165
0.0002997639083872,-0.07820649390179
0.0003091450119029,-0.1116053285915
0.000318731098176,-0.1113359746563
0.0003280923652659,-0.08416087568308
0.0003377084541331,-0.04126470846863
0.0003471917915354,0.002615773998084
0.000356948261262,0.03782458801556
0.0003663583564768,0.05563866637804
0.0003754785346995,0.0567404838209
0.0003848550605784,0.04418738813395
0.0003943078804026,0.02320467794651
0.0004039346504221,0.0002160250883418
0.0004135507392893,-0.01825189317278
0.0004226480293284,-0.02830703437257
0.0004319192695628,-0.02992844580266
0.0004414193916331,-0.02379597949127
0.0004506631660471,-0.01313528266522
0.0004599572944651,-0.001531873267629
0.0004690515327464,0.007797430450074
0.0004785531806956,0.01368988362911
0.0004879342842112,0.01501634115631
0.0004978677558909,0.01234827306013
0.0005,0.01150401381236
