aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
225.0036566967901,89.69095545747834,14.826213998892204,0.6557618371513654,2.697903950669651,0.5495131584353157,0.2691338054830372,0.017123922663723458,0.21034831897016673,0.19183199522347627,0.030760634507804585,0.24163130607581096,0.07363308566713023,0.01048639312894298,0.025314359084277562,0.016058152988040728
