aaaaaa,aaaaad,aaaadd,aaaada,aaadda,aaaddd,aaadad,aaadaa,aaddaa,aaddad,aadddd,aaddda,aadada,aadadd,aadaad,aadaaa,addaaa,addaad,addadd,addada,adddda,addddd,adddad,adddaa,adadaa,adadad,adaddd,adadda,adaada,adaadd,adaaad,adaaaa,ddaaaa,ddaaad,ddaadd,ddaada,ddadda,ddaddd,ddadad,ddadaa,ddddaa,ddddad,dddddd,ddddda,dddada,dddadd,dddaad,dddaaa,dadaaa,dadaad,dadadd,dadada,daddda,dadddd,daddad,daddaa,daadaa,daadad,daaddd,daadda,daaada,daaadd,daaaad,daaaaa
0.0152593111361045,48.56610074885182,0.026659129253089112,44.59675840940139,35.95897422310616,0.13475749363169334,29.773653097767728,0.031476144409216984,3.119491552919781,3.3357213149216696,6.458675141254984,6.789640201851684,5.825499562744607,2.000334660085662,3.266737370106106,0.6464532137803011,0.1284409858068936,0.035887475368088936,0.0012794542289718933,0.042960002969716395,0.7112192227760629,0.0026995607566591717,1.5727396137905931,0.21646093844255554,0.46837776190747277,0.5402264413506503,1.3719415311870957,1.4997814702070233,1.1258615139030856,0.16783817186763192,0.42594891022802883,2.5908862849672043e-06,0.017819730223203083,0.2001342023966429,0.07388209636794119,0.34407722997686574,0.006921745773554711,0.3068980305878254,0.003403230198434865,0.16938044039765315,0.028509465865355542,0.08251039435241216,0.003535735952790073,0.03135865954773878,0.00760121554347321,0.1122866495119543,0.04075556709470315,0.20300769829915094,0.0435175791942959,0.0008178376410000889,8.987415408715367e-05,0.05248685933932158,0.18587766139590442,0.009345648437975638,0.40802699433279704,0.012618680345772574,0.2140636367786088,0.1252684810667707,0.4915353507562678,0.3526649005363801,0.39990926899276696,0.034989952060124174,0.1876637648077304,0.00018560701674780625
