aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
77.94794412980461,185.9314417458654,42.356473073835716,7.258413950642887,1.480256890288715,2.3064192641241466,1.3608802718695356,0.3464646903269459,0.13914851837854186,0.06224050703797871,0.39948622692661157,0.4933793283779747,0.06075089949820335,0.39019518008750137,0.051888267444062094,0.06512218188103894
