aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
158.44507805367232,112.0733913555568,47.45638679661176,4.433819055884107,0.8526125395200675,1.4552134658363802,0.23259851651322205,0.04891729362571156,0.3084533581745767,0.09520852975887921,0.07594197357649614,0.23596591868144476,0.1343023571979646,0.010688849307693574,0.04134156348467899,0.0011658425319521167
