aaaaaa,aaaaad,aaaadd,aaaada,aaadda,aaaddd,aaadad,aaadaa,aaddaa,aaddad,aadddd,aaddda,aadada,aadadd,aadaad,aadaaa,addaaa,addaad,addadd,addada,adddda,addddd,adddad,adddaa,adadaa,adadad,adaddd,adadda,adaada,adaadd,adaaad,adaaaa,ddaaaa,ddaaad,ddaadd,ddaada,ddadda,ddaddd,ddadad,ddadaa,ddddaa,ddddad,dddddd,ddddda,dddada,dddadd,dddaad,dddaaa,dadaaa,dadaad,dadadd,dadada,daddda,dadddd,daddad,daddaa,daadaa,daadad,daaddd,daadda,daaada,daaadd,daaaad,daaaaa
0.32385949110521917,60.63721789636921,0.9348251539759341,54.53014149064227,26.99593242588687,3.1666068926213344,22.863144201257647,4.833235714874984,10.37914384703858,10.942026852788755,12.184707288098458,12.826421034320504,4.893137797347926,1.1891577270752394,3.708558698990119,0.6394721956846744,0.04663949568033173,0.701234857169843,0.09927332843312127,0.8823343534537076,0.030679499196862744,1.3623037555066217,0.0694041864878914,1.1579324625481109,1.1173650416823417,1.9414187825114102,1.4630097017612054,2.3989558538487765,0.5826225984455932,0.0844104602622908,0.3601703778733471,0.015467424192076348,0.27978282560242335,0.0030757858506791575,0.24945936944326344,0.0006244567735931406,0.4125548003592238,0.0004154640118552392,0.44779289525027954,5.581302421674013e-05,0.0909644593192637,0.139257933653323,0.07901437823910047,0.12377090376893614,0.01041654495324767,0.11050436640558955,0.015395931905930244,0.12623422143364296,0.012832920708426067,0.28438844631038646,0.02688405951911394,0.3427729956225637,0.0035016616022316297,0.49012207097028765,0.010925547243609297,0.42671006311361653,0.48753525665239794,0.3332681377678194,0.5926923218899597,0.42324457688608197,0.32449617051336377,0.0034248576943166666,0.24241423451287564,0.000417226783685499
