aaaaaaa,aaaaaad,aaaaadd,aaaaada,aaaadda,aaaaddd,aaaadad,aaaadaa,aaaddaa,aaaddad,aaadddd,aaaddda,aaadada,aaadadd,aaadaad,aaadaaa,aaddaaa,aaddaad,aaddadd,aaddada,aadddda,aaddddd,aadddad,aadddaa,aadadaa,aadadad,aadaddd,aadadda,aadaada,aadaadd,aadaaad,aadaaaa,addaaaa,addaaad,addaadd,addaada,addadda,addaddd,addadad,addadaa,addddaa,addddad,adddddd,addddda,adddada,adddadd,adddaad,adddaaa,adadaaa,adadaad,adadadd,adadada,adaddda,adadddd,adaddad,adaddaa,adaadaa,adaadad,adaaddd,adaadda,adaaada,adaaadd,adaaaad,adaaaaa,ddaaaaa,ddaaaad,ddaaadd,ddaaada,ddaadda,ddaaddd,ddaadad,ddaadaa,ddaddaa,ddaddad,ddadddd,ddaddda,ddadada,ddadadd,ddadaad,ddadaaa,ddddaaa,ddddaad,ddddadd,ddddada,dddddda,ddddddd,dddddad,dddddaa,dddadaa,dddadad,dddaddd,dddadda,dddaada,dddaadd,dddaaad,dddaaaa,dadaaaa,dadaaad,dadaadd,dadaada,dadadda,dadaddd,dadadad,dadadaa,dadddaa,dadddad,daddddd,dadddda,daddada,daddadd,daddaad,daddaaa,daadaaa,daadaad,daadadd,daadada,daaddda,daadddd,daaddad,daaddaa,daaadaa,daaadad,daaaddd,daaadda,daaaada,daaaadd,daaaaad,daaaaaa
0.04057776047241349,0.1365461145459651,0.0014638172655627856,0.05288956858552131,0.007996337345552253,5.3103465221355644e-05,0.0001345176153597655,0.08365746540486975,0.22886071502912012,0.500460673409202,0.0850406047581471,0.3688948033771479,0.09031285060548634,0.1212768062385155,0.028464664399024026,0.051677418083113005,0.058052579301105085,0.8711262337762373,0.04120482265732931,0.651444678816024,0.06196072138452777,0.05795519725431968,0.06971557195829715,0.556995013550286,0.6862751916533283,0.23627300405545884,0.6497485839517799,0.38195744497190437,0.2745902923421571,0.22466771784339273,0.3636480333347347,0.0776557355820608,0.0376690745635214,0.018291441060010512,0.0475766725133378,0.02431155719872226,0.10753343443687949,0.10470414470383531,0.03982604645951866,0.24195252771633505,0.4343730844928219,0.33096937253956143,0.33460355109615697,0.3645295537157222,0.0145053200837209,0.058989414482443776,0.06958146402159521,0.008637274518185838,0.010758388602855676,0.12115498577328095,0.008552868215643066,0.0826197621769266,0.007632410435888407,0.0030283009596491976,0.008311102513480547,0.0586442017654129,0.04309790587128544,0.015389786528923501,0.04686881847893911,0.03171223952751603,0.008838474349184092,0.006893085450346354,0.01120665244936928,0.00016178886319438904,0.000531573354807945,3.984018312423529e-05,0.00025766811698598325,1.5804615981165465e-05,0.0009033689899674396,0.001522995955173289,4.1601275682318865e-06,0.002359019661202473,0.004083822011097569,0.004606337686550788,0.003644950901909851,0.007242213290399934,0.0006609316793269981,0.0047338817941242305,0.002220992117307214,0.000830335332209317,1.7929152622343756e-05,0.01361590046285229,2.7321164169570463e-05,0.01163407360057975,0.0022004897016185635,0.003112494427719791,0.00034550571925744567,0.017101049903111832,0.026252103222977077,0.009087349969132952,0.023436998527599073,0.013630248669489352,0.019646912543606242,0.01835385784699851,0.022870766553106135,0.012469253574602603,0.00881767933613824,0.004209177145755554,0.010677698161205082,0.006120763604709362,0.016378990515439496,0.0156195508388202,0.004302480281156353,0.043535132380785505,0.09063687334826258,0.06945706076500849,0.06849299005765005,0.07577522014416395,0.0034021589699693763,0.017156270487800867,0.01909666046448255,0.0028584384151058412,0.003218831136874611,0.028402995880286972,0.002407315070660118,0.018629336772164638,0.0015803652852272232,0.001108355176727884,0.001595635487507783,0.013238965002783872,0.00836271142097441,0.0021521127644789795,0.00791050102879634,0.006540396803203089,0.0015957566920969967,0.0013932635829240027,0.002103303973952762,6.076711970523279e-05
