aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
24.401945025910763,52.52470690312883,167.04201832916607,1.853650726602834,40.27561762907486,6.254417422801841,5.949043893801986,1.3802524045894289,0.5752272712010671,0.38512604691138813,1.134335333389355,1.7390113179680358,1.4117854500949396,0.26066801535420164,0.2592719553884532,0.026268701834070048,0.1680068108137746,0.0007692419230038069,0.013802223536068617,0.025648886387566402,0.30427922896978443,0.25550675065369427,0.11932610465271518,0.30205104996005616,0.03372972434897354,0.005110092751796839,0.1601341043701301,0.26373897182031003,0.07333961964040112,0.019267162930683434,0.09030560913778649,0.0172697402355066
