aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
23.326041234326347,47.81903743372604,145.94642347625992,1.9828875819900866,34.55265974818811,7.5105097813973885,6.348455122910707,1.219453169714115,0.7215966168180463,0.5628583917137814,1.2956878539764094,1.1130187440393193,1.430702856853541,0.24007323269539776,0.2484495646418923,0.022301678768503794,0.14833275241823807,0.0029805465121851013,0.013802092809376377,0.020988962034907976,0.2726822229708,0.2119177934764193,0.12653955207173598,0.31771776917342465,0.02228963658867526,0.014766574417859217,0.18116359540966565,0.21029796457612504,0.08385410942324217,0.016009073755767704,0.08284038902739738,0.01623775294387956
