aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
202.30452432104846,79.14470816910499,18.039992229001324,0.8551139980100781,2.5526340438152597,0.8422107559365336,0.2635041866924105,0.01395946645575763,0.12887944461634931,0.07423010267592325,0.01080173022673643,0.15858563942299433,0.05035200314446396,0.009187105629877916,0.019882150662318923,0.00498590801749056
