aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
10.531815926859192,171.42676065611207,47.986030618590064,49.19261105231218,10.455855431306537,4.825768702515033,12.943834101800453,3.973825453132316,0.8029315966785049,1.0380675838772946,0.2758946373400173,1.5957831921898367,1.2776722513743166,0.3288230883540903,0.5657610295715257,0.06625356731862203,0.18728052045886623,0.12962931132227468,0.22319110534068798,0.036346248760662794,0.060947718232195205,0.0856510166126471,0.044348684599082935,0.42968403375619124,0.00902641002976269,0.00464494554563585,0.029916049519704134,0.18035474121920442,0.20091434526387122,0.04710415715207023,0.09023313315936589,0.015317224692852991
