aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
70.84154540907319,162.4374728140396,33.21058086406774,6.011639710095588,0.8487097378889107,1.9240013897815682,1.077645948476892,0.2952918195045135,0.12436777421713109,0.048572820969763016,0.39139460642378826,0.34111245133280793,0.04945460072129446,0.32578507460303874,0.046561338955132515,0.05853557837093509
