aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
79.55123115051715,166.57311754047245,39.459695654425126,7.611290710979714,1.7452292282165833,1.8309737362209426,1.518011539049785,0.3307412513924944,0.14798009771298334,0.05200059846986112,0.3859407506513806,0.4756144114613115,0.05037846827289663,0.373597875265791,0.06061497166223016,0.0644019193027336
