aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
219.88666014402983,48.973990671478916,3.005355703801246,7.678775673277302,0.9412340216296172,1.2573588560655051,0.8063425844295679,0.04670863535836286,0.14380202561969105,0.03177644382081744,0.5601223846235907,0.06759612518320367,0.08957728888922747,0.10581821773844585,0.019444325250395945,0.0054215929619692545
