aaaaaaa,aaaaaad,aaaaadd,aaaaada,aaaadda,aaaaddd,aaaadad,aaaadaa,aaaddaa,aaaddad,aaadddd,aaaddda,aaadada,aaadadd,aaadaad,aaadaaa,aaddaaa,aaddaad,aaddadd,aaddada,aadddda,aaddddd,aadddad,aadddaa,aadadaa,aadadad,aadaddd,aadadda,aadaada,aadaadd,aadaaad,aadaaaa,addaaaa,addaaad,addaadd,addaada,addadda,addaddd,addadad,addadaa,addddaa,addddad,adddddd,addddda,adddada,adddadd,adddaad,adddaaa,adadaaa,adadaad,adadadd,adadada,adaddda,adadddd,adaddad,adaddaa,adaadaa,adaadad,adaaddd,adaadda,adaaada,adaaadd,adaaaad,adaaaaa,ddaaaaa,ddaaaad,ddaaadd,ddaaada,ddaadda,ddaaddd,ddaadad,ddaadaa,ddaddaa,ddaddad,ddadddd,ddaddda,ddadada,ddadadd,ddadaad,ddadaaa,ddddaaa,ddddaad,ddddadd,ddddada,dddddda,ddddddd,dddddad,dddddaa,dddadaa,dddadad,dddaddd,dddadda,dddaada,dddaadd,dddaaad,dddaaaa,dadaaaa,dadaaad,dadaadd,dadaada,dadadda,dadaddd,dadadad,dadadaa,dadddaa,dadddad,daddddd,dadddda,daddada,daddadd,daddaad,daddaaa,daadaaa,daadaad,daadadd,daadada,daaddda,daadddd,daaddad,daaddaa,daaadaa,daaadad,daaaddd,daaadda,daaaada,daaaadd,daaaaad,daaaaaa
1.3985585014522677,1.217140669808235,22.524017016957142,23.283390757187824,47.789397440622324,48.922586004186584,0.9769701684050404,1.1447400088767252,51.039520465751764,50.35599497612134,5.370842078654726,5.150774347628987,9.015358671761676,9.299795850597658,3.3419970273228468,3.1722886208756385,0.8513104522435263,0.8382053571197037,0.7154427885480816,0.7034376506111025,1.04831256361362,1.0651257858595211,0.88970184174422,0.905201247427645,9.340550219974205,9.26851167919848,4.732342933841418,4.681114115892825,3.025577394985731,3.0678272814230474,0.7306441958098865,0.7514837345088584,0.0770222821823625,0.08226939413052906,0.059267827621208614,0.06387651767185917,0.027237801460260638,0.02403813156857857,0.01777422717846871,0.01520641799639234,0.16984844115673273,0.15841794583351262,0.012549119085842608,0.015906246929164456,0.06376174289414098,0.05725719128735146,0.5995407810385694,0.5792152322669534,0.007852060181532223,0.006771071366000277,0.009773452657138724,0.008563708912938428,0.034475476808443345,0.03713611811754077,0.03740211420800803,0.040173259348643624,1.645932749025336,1.6387027620974994,0.4113343595925841,0.4077213897403863,0.37628305577800586,0.38015479389171086,0.0009421712375423764,0.0007589538585591909,0.002717374726981949,0.002490416300021598,0.02100789217756349,0.021657021431295526,0.0037513786884133074,0.0040549804194115815,0.01867211272478659,0.01801329198128996,0.15989975102465326,0.1570808795436058,0.004448835490319717,0.003989457227641202,0.09797235612065996,0.10003671674777133,0.0003742181138296015,0.0002579660629110061,0.06609968389220566,0.06795652963405432,0.002925426713933339,0.0033258988865796954,0.06352195311195463,0.06163574947169921,0.0024739752680553702,0.0021128914339385413,0.015297816947934648,0.014592143689901875,0.1916098284751683,0.1890930055842469,0.017577072237610215,0.018304577522032878,0.20011453722339373,0.20255361019163282,0.0010041317663473587,0.000715909603961421,0.009052691171286356,0.01001446390429135,0.0029194595087885474,0.0035146374841767466,0.0054854675847429675,0.0047343658901191615,0.02891280403142693,0.026409563224999648,0.04605059895453467,0.04933522380794748,0.014613210473399835,0.01294408231012155,0.2542726053690833,0.24714347661259514,0.0054863532539406205,0.004980733906431192,0.04622360505192837,0.04473383435030197,0.01297289462273929,0.013860957638625436,0.06423260969839821,0.06619199523070153,0.623710904259665,0.621728998569038,0.12168276041260037,0.12080735611017808,0.2033415882092266,0.20461759131306326,7.442637275023906e-05,0.00010076946592763032
