aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
119.72773693598165,153.46008230769806,15.285700888574326,11.274823635309952,0.7696569486473883,0.6748189953479307,1.1744095432228958,0.31734578763928406,0.2555121366759195,0.027924040066967245,0.05193376030226253,0.21284966010735176,0.16046991212957745,0.030380558060036,0.13441826471713117,0.007542170871243356
