aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
64.17857576283835,64.32576392425341,163.25821165217494,37.54410769092393,6.120613925852809,10.582386461304255,9.638732681413671,3.898227314975412,0.17605882783710872,0.4694885595502392,0.15182755200707987,1.0806546289676122,1.0450955803680697,0.5454911180419457,0.18848576669046613,0.13209951759048597,0.23406678308743717,0.1961699938692365,0.012006208339282934,0.027225960470598908,0.05445745719925798,0.028899142176787716,0.05212301632145156,0.32092921162694044,0.1273785283896547,0.05320183781126672,0.012645894315519067,0.015885738295936352,0.11150158228404668,0.06802707223347722,0.003184387772469022,0.01464117490679783
