aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
228.412909928753,54.8012008953573,16.15546277053764,5.599454625688266,2.919170593662948,0.48169929603616585,0.6074007981172144,0.07741375125054592,0.07353724272764003,0.10044184917348342,0.02838272768270736,0.23862749549268636,0.07359601093367413,0.0528597074233347,0.0033962119883267196,0.005698584346185291
