aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
197.56964447783906,46.507274501042986,4.918169185853187,5.128311451562356,0.7789352777311009,1.7115382196039848,0.9438825219557246,0.09091398640287376,0.16057759364506302,0.035457765673732836,0.6718820985195182,0.04870030777882596,0.10888221726437719,0.1130851598797677,0.03971629752742835,0.005971015132052983
