Time,(V(OUT))@205
0.0,0.0
1e-08,0.0
2e-08,0.0
4.000033855438e-08,0.0
8.000101566315e-08,0.0
1.600023698807e-07,0.0
3.200050783157e-07,0.0
6.400104951859e-07,0.0
1.0000000005e-06,1.5907887025820002e-11
1.005935878062e-06,6.478987474967e-06
1.017807633185e-06,3.278976758025e-05
1.041551143431e-06,0.0001639666572402
1.073725730681e-06,0.0005077780701226
1.105912238859e-06,0.001134221117119
1.158817321562e-06,0.00240422038697
1.223965198302e-06,0.004776269575506
1.340218097472e-06,0.01051321277216
1.505108386778e-06,0.02261136493197
1.675506145262e-06,0.04143574176395
1.959748775267e-06,0.08033405355955
2.387853175902e-06,0.1590052284402
3.124280483031e-06,0.3366968464472
4.276509792113e-06,0.6987359491486
5.501409084105e-06,1.160122179302
7.545705348753e-06,1.906984588798
1.10000000005e-05,3.123549013631
1.109883642247e-05,3.147459403987
1.119901990941e-05,3.171695674708
1.139669275334e-05,3.213706316403
1.166624879887e-05,3.263677596726
1.206159448674e-05,3.311027490268
1.270150995305e-05,3.337347218448
1.361484384587e-05,3.2712845764
1.501483774235e-05,3.068582725247
1.711826181462e-05,2.552208171238
2.028102731755e-05,1.699868611581
2.10000000005e-05,1.496096178191
2.111026859333e-05,1.458744228211
2.12920627599e-05,1.397163986352
2.151259994557e-05,1.321785383407
2.18761882787e-05,1.179108168807
2.250866508534e-05,0.9300493145105
2.339081382801e-05,0.4951726023341
2.484516716053e-05,-0.225560599979
2.73750743871e-05,-1.500411718164
3.09036693578e-05,-3.04550154635
3.10000000005e-05,-3.08470467804
3.117585754445e-05,-3.127198223343
3.150463676503e-05,-3.20622305687
3.185635185292e-05,-3.259131290078
3.251391029408e-05,-3.355169959504
3.38290271764e-05,-3.279921380661
3.54517993932e-05,-3.020039464319
3.691740608265e-05,-2.678956187592
3.847780799916e-05,-2.240937043438
4.004335975697e-05,-1.791102183059
4.179831123402e-05,-1.354878392862
4.380331611683e-05,-0.893360088014
4.613028144886e-05,-0.527673831387
4.848700141957e-05,-0.2288180856837
5.05095539098e-05,-0.07536798270359
5.208941078236e-05,-0.005943305216888
5.367365455677e-05,0.04271635922562
5.528402900746e-05,0.07018339425419
5.650721168568e-05,0.08003240934929
5.79838809972e-05,0.07842676662916
5.961466407826e-05,0.07428870070807
6.122084236195e-05,0.06489652951046
6.271722412159e-05,0.05447964124132
6.430261230519e-05,0.04258863794116
6.559617614796e-05,0.03440119794476
6.694219207814e-05,0.02642026326351
6.843946075489e-05,0.01889222498209
7.002809143116e-05,0.01261643836723
7.142198181202e-05,0.007397131801184
7.276837921193e-05,0.00430345103343
7.431218719532e-05,0.001622704755798
7.562711334279e-05,0.0001206365701762
7.689550018361e-05,-0.001065603755464
7.852666473439e-05,-0.001762608765683
8.007409668019e-05,-0.002223472972737
8.193166351368e-05,-0.002120886454156
8.377835845997e-05,-0.001923232509563
8.544976806691e-05,-0.001640741354626
8.709466552784e-05,-0.001311658842936
8.871915435841e-05,-0.0009899615067257
9.023492431691e-05,-0.0007537505808858
9.172151184132e-05,-0.0005247184406725
9.348809814503e-05,-0.0003480832000056
9.523980712941e-05,-0.0001735221192552
9.681813812306e-05,-8.60624031794e-05
9.844739532521e-05,-1.762049058002e-05
0.0001000871429448,2.314738165574e-05
0.000101793075562,4.761253172851e-05
0.0001034946212774,6.103065036203e-05
0.0001052957305913,5.975667090213e-05
0.0001070691833501,5.414927273183e-05
0.0001089578399663,4.411216329659e-05
0.0001108724365239,3.370535823157e-05
0.0001130239257817,2.290242214089e-05
0.0001150872955327,1.54227232614e-05
0.000117422271729,7.870218853552e-06
0.0001197149047857,3.831337674339e-06
0.0001221761474614,6.670145149832e-07
0.0001247701416021,-9.732446514659e-07
0.0001274251708989,-1.329663911245e-06
0.0001301324615484,-1.385888858219e-06
0.0001328370819097,-1.06434865492e-06
0.0001359254608159,-7.055634621252e-07
0.0001391309509282,-3.419968772057e-07
0.0001422708282476,-1.513574385331e-07
0.0001456548461919,-1.308460462694e-08
0.0001492398986821,4.258971424191e-08
0.0001528272399907,4.135927790793e-08
0.0001561322937017,3.245466860233e-08
0.0001599736938482,1.722667861664e-08
0.0001636953125005,6.853210457115e-09
0.0001678342590337,1.123334575286e-09
0.0001718366394048,-1.038234017435e-09
0.0001761419067388,-1.314768099226e-09
0.0001811422119146,-7.508036015329e-10
0.0001861425170903,-2.542169174854e-10
0.0001911428222661,-1.8928694080410003e-11
0.0001961431274419,4.2159952697350006e-11
0.0002011434326177,3.4653784490840004e-11
0.0002061437377935,1.580324372806e-11
0.0002111440429692,3.817370043209e-12
0.000216144348145,-7.107916628652999e-13
0.0002211446533208,-1.352806316209e-12
0.0002261449584966,-8.223513419577999e-13
0.0002311452636724,-2.976118541657e-13
0.0002361455688482,-3.459809321402e-14
0.0002411458740239,4.0359826470239996e-14
0.0002461461791997,3.679428391187e-14
0.00025,2.090596666556e-14
