aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
65.42315878057529,51.09881152213744,125.32999267742902,26.55851501384431,5.485084840612361,8.908805392803432,7.898228144674496,2.785418019410264,0.19086008010667388,0.33512440535868565,0.15894239377737926,0.632269636615056,0.8600175125624184,0.4279376127267298,0.1504325616714764,0.1091742695494476,0.1864701076264554,0.16154816627022153,0.01342324145208861,0.028448751551272647,0.03397704434513726,0.02560781856776236,0.04579683608344789,0.2251930458922394,0.10443244387304244,0.03961094784012263,0.013338676998867224,0.009376164411057675,0.0871169093894396,0.050654777843685765,0.001573976749276999,0.012118332447343318
