aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
72.24668678267305,52.42621455318567,135.95172423485414,27.861824947385326,4.301839307335252,7.899116644221028,8.311191640855077,2.888139359537454,0.12291994216146276,0.25450960506334186,0.13772940517396717,0.9592912380973914,0.8170763914547483,0.43126752349236486,0.1489667448756754,0.12281223186949475,0.20318014128870016,0.16728114152995385,0.01412083927008729,0.028589300073392457,0.04035440376641666,0.026588195063435783,0.04526014912861843,0.2673770131440025,0.09635767329711888,0.037490429941706975,0.005140770877781207,0.018712707113676424,0.08237674857239002,0.05342211854197481,0.0012773997280191368,0.012813171981628471
