aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
71.09517304100643,58.2620180576542,125.1898797230814,22.962003429631118,8.126435376160778,9.41664272754407,9.176451662835694,2.5743330800693016,0.26370059125687884,0.14631245837339274,0.3498844911853574,0.3319346727740764,0.9661655793838501,0.45596712731620515,0.1580586309595198,0.10071020342712754,0.1982050166323352,0.16535543270491623,0.01750264825187095,0.029039457684414013,0.021485191640020794,0.03550752375044658,0.04708038627721378,0.19572560501065034,0.11129198926235873,0.038883886729054705,0.015633967703881552,0.009085937569079779,0.0829917105158126,0.04651465040386673,0.0004615747959919138,0.01311461067999541
