aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
168.82642426705974,104.93751172725239,42.33696676298044,3.5369678580343944,0.8616013172264451,1.4980075096306673,0.2902763578399597,0.018919491603882486,0.4432792282740796,0.16053426239398033,0.1255539899529216,0.32528545638760265,0.11659884417158554,0.014681051379465975,0.052453507296700376,0.005795482327282103
