aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
179.40666393665163,104.22787474894393,40.360373531708994,3.715225606185204,1.0584756515885023,1.3937140435219368,0.29822502444302657,0.017229175752642885,0.4662354072867734,0.16814563301404994,0.12848891314180838,0.33591000653554015,0.10971172946533572,0.015659408339476755,0.05444952120961312,0.006228118314691159
