aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
232.77172527695205,85.37304884485444,25.184249743389213,2.384991302113335,3.8728163495290033,0.8060763355101913,0.21227032769761348,0.026062123536123794,0.1494073936840888,0.08653474229649012,0.013429837755861571,0.1904917145095534,0.07156802986523399,0.025214961098877123,0.02526480642224306,0.0067555895639697045
