aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
195.5964584938628,107.37467206471443,15.47976192539701,23.052872355208212,0.7649055638010119,1.6953825590247562,1.8992244451708329,0.7267505818714424,0.30502060439934614,0.27008263692188195,0.15058795827170918,0.46593175980111157,0.04791055201412924,0.12584891318314403,0.27313069792112205,0.07823991209879896
