aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
216.01979603683603,46.40591253294523,3.626942460792625,8.664762888716915,1.2608234676060175,0.9174107057457525,0.7487121159062721,0.02896679911943881,0.14011363895534312,0.02703832913976501,0.5332895437129717,0.06768979124376902,0.07025083438210093,0.08447973689957716,0.019700986054644525,0.0041258742514205795
