aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
242.58171947919473,57.057136210841065,5.2591876887558815,8.001881263080183,0.8874494328245499,1.8150008549994348,0.9443212933959323,0.07870869212655725,0.14768545823063012,0.04673973164702463,0.6504116709937949,0.06823846844977706,0.1264725471304345,0.15044960501700827,0.018684552184055778,0.007341165344559303
