aaaaaa,aaaaad,aaaadd,aaaada,aaadda,aaaddd,aaadad,aaadaa,aaddaa,aaddad,aadddd,aaddda,aadada,aadadd,aadaad,aadaaa,addaaa,addaad,addadd,addada,adddda,addddd,adddad,adddaa,adadaa,adadad,adaddd,adadda,adaada,adaadd,adaaad,adaaaa,ddaaaa,ddaaad,ddaadd,ddaada,ddadda,ddaddd,ddadad,ddadaa,ddddaa,ddddad,dddddd,ddddda,dddada,dddadd,dddaad,dddaaa,dadaaa,dadaad,dadadd,dadada,daddda,dadddd,daddad,daddaa,daadaa,daadad,daaddd,daadda,daaada,daaadd,daaaad,daaaaa
3.1649180631940075,29.13017642757575,1.6428156429579321,4.310376894512125,102.5231193804195,21.959900425218535,51.252876625488724,3.298324960478082,9.232582777834184,5.5135406495979975,18.761482899585026,0.08460241773916023,16.44805989180792,9.581501687659088,5.980116209967305,0.3105378467269572,1.0048639583097172,0.007547023271696677,0.25085623945286245,0.5778379742080809,1.833322967035396,0.03710409713029716,2.537013244585805,0.49320721435015447,0.6465920583227817,2.36780600073605,2.2101863616262,0.08134753812891478,3.3466163309978025,1.1423982621633835,0.9071737764093347,0.024067285917264827,0.028382316237097662,0.007639347070584721,0.08077238815101265,0.050340582127993166,0.00045041994066297956,0.011776932905377811,0.004470248056201332,0.005071727283631719,0.17489507372236368,0.0015681188281376692,0.12786760158347,0.0003485732361044503,0.006156887064108323,0.001172891266120082,0.0008208300639880868,0.002525892830134404,0.26319618308337317,0.010956632679620298,0.04316898891222322,0.0717356724657596,0.38111897568266034,0.00018674438546804824,0.64828719302171,0.22836817966189069,0.14681444271257366,0.4760213686133576,0.5979284634473215,0.0005833643823419673,0.8928456972620242,0.43068584977591967,0.1976376420539608,0.00014160362565228117
