aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
187.95606119042878,128.96482513826584,16.850772514446795,10.487779155095472,5.200075379980423,4.095560942330754,0.5957962952533276,1.4619410872206329,0.07050920435944692,0.09296484128641766,0.12594625283823196,0.1711507832291134,0.15880095243456363,0.17199054174769024,0.060735545269048466,0.04989416443701209
