aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
190.72791870642587,52.17893555261653,38.86260539673246,1.0508250033214719,3.736303087747964,1.0232493625783907,3.4884797977300237,0.7966573981420346,0.023560558571421527,0.03826699875165472,0.026144336653924658,0.015661934642098533,0.1365306217058921,0.11186396197847284,0.016762969374292915,0.025986062988270484
