aaaaaa,aaaaad,aaaadd,aaaada,aaadda,aaaddd,aaadad,aaadaa,aaddaa,aaddad,aadddd,aaddda,aadada,aadadd,aadaad,aadaaa,addaaa,addaad,addadd,addada,adddda,addddd,adddad,adddaa,adadaa,adadad,adaddd,adadda,adaada,adaadd,adaaad,adaaaa,ddaaaa,ddaaad,ddaadd,ddaada,ddadda,ddaddd,ddadad,ddadaa,ddddaa,ddddad,dddddd,ddddda,dddada,dddadd,dddaad,dddaaa,dadaaa,dadaad,dadadd,dadada,daddda,dadddd,daddad,daddaa,daadaa,daadad,daaddd,daadda,daaada,daaadd,daaaad,daaaaa
9.9073713756071,59.976138451953155,53.614282459118236,12.697632035419927,220.21424163602188,33.80702612082603,121.8705873185585,4.031327827040878,0.0020523136077661066,1.792400395943563e-05,2.881328586456294,3.044429928026298,12.289540816348849,3.6688246152978925,2.0654683160199125,0.025362326704973816,0.07376854231596401,0.04901882649090159,0.19456224148285556,0.15580351531225015,1.441453074087083,0.07882396033779031,1.5218229927924534,0.10087009521259434,0.002244494035288749,0.02606907563451383,0.6073457796118188,0.4480100499604582,3.4419810301232703,0.42428175308634375,0.7015906469277045,0.13718309059603234,0.07015022311648797,0.014777993249952704,0.03151413886992601,0.04420161474941816,0.5936359891369349,0.018310473268581456,0.6513198235648571,0.03000592852245016,0.023575271510916658,0.07593494664048156,0.00888453295361477,0.11134622157106784,0.29920854063939756,0.008024337162833527,0.32361280271922127,0.004743194896202401,0.006249947920462024,0.11603182920372795,0.028140581036209224,0.18608905731780176,0.8017325570437237,0.03281558886075365,0.8262239104225003,0.03871980421758202,0.005169436251295745,0.07217463023463608,0.1951656295909954,0.010706994388184156,1.4101157011272278,0.10567326447939643,0.5044032626873074,0.023852700753168286
