aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
12.23168029920555,57.15820224387425,164.42952338970326,2.0869148529874604,39.65566197640758,5.46247983640673,5.871587007615746,1.2506428048912008,0.5390878657095318,0.4656365834485475,1.020671752267181,1.869698694077005,1.2637424209341979,0.2255940385929456,0.26264441287745804,0.021361864488507108,0.1480545298847274,0.0011056511409320417,0.017450856121067757,0.023072170027612273,0.2753947027212541,0.2388947210703081,0.1356508217549781,0.2907883700757004,0.03314402440100361,0.005166996800754154,0.1416783808385757,0.26750571314519644,0.0616412222657479,0.01677756068165162,0.08680825743876716,0.017049822810970502
