aaaaaa,aaaaad,aaaadd,aaaada,aaadda,aaaddd,aaadad,aaadaa,aaddaa,aaddad,aadddd,aaddda,aadada,aadadd,aadaad,aadaaa,addaaa,addaad,addadd,addada,adddda,addddd,adddad,adddaa,adadaa,adadad,adaddd,adadda,adaada,adaadd,adaaad,adaaaa,ddaaaa,ddaaad,ddaadd,ddaada,ddadda,ddaddd,ddadad,ddadaa,ddddaa,ddddad,dddddd,ddddda,dddada,dddadd,dddaad,dddaaa,dadaaa,dadaad,dadadd,dadada,daddda,dadddd,daddad,daddaa,daadaa,daadad,daaddd,daadda,daaada,daaadd,daaaad,daaaaa
3.111279794373992,83.38533520384995,0.65872903499519,53.123669524811895,44.697454480787826,0.115857609114597,39.80824800060704,5.338252440508473,0.4251269870917682,3.457468902401618,0.6998353316887863,10.066308083042575,6.310404753838835,0.32910831720542927,2.6973642033579632,0.05498764764449309,1.1554822254998276,0.0016231180427234459,3.0401814143037145,0.051831254647241094,0.5934356734087208,0.3308785359735015,2.1507975909633448,0.6335384277448497,0.3196675247981469,1.684739992684633,0.6792474837271665,3.2184839520177078,1.7176690639771535,0.031420321797168735,0.6306011694313294,0.030544336074426377,0.03811809913997979,0.0116520857487292,0.10140230978468742,0.00651462886324291,0.032800708361945874,0.0016052307758975188,0.11331700132572986,0.0044895552722540736,0.054515419416824744,0.08044359279848386,0.14892268926345367,0.022848085685048272,0.01262473198044194,9.188086078206916e-09,0.0007654020378033324,0.0001911899459931724,0.2615074378714039,0.003580705346217538,0.7035367768770772,8.711912381160415e-05,0.03137719543297337,0.18411451207458274,0.2853028650575638,0.2591228342196163,0.06127356194355518,0.3032955893721068,0.15555198021527053,0.6380113630009809,0.505619374199685,0.03111876407781706,0.18726067963491685,0.0006831994852130151
