aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
194.91029220680682,77.27702421350581,14.271023250424921,0.6270161304767143,2.4505668279946615,0.5437350109969554,0.21500405104052817,0.017972759836209884,0.1768965481416226,0.1734226761685357,0.027039674626410392,0.20660562973734842,0.06647207497732727,0.010777891954184469,0.023624898739229454,0.013994264040983787
