aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
14.321676189393568,49.55600302956101,133.36698944391782,2.2171656209980997,33.76900733958698,8.839726285977099,7.738978969042876,1.1582528385114763,1.0148704220879998,0.9864639301604935,1.5683443960034582,0.7573586085132347,1.51081186873766,0.22440443568079974,0.2644602073324158,0.01463538873777665,0.14834469464503264,0.0013154515355284662,0.024798692401904077,0.009250107964666314,0.24556640293808776,0.18397949362191574,0.15047728797631632,0.3342986278385332,0.011067537234380042,0.03412289944933891,0.20267547425670301,0.171755300340779,0.09213941369789096,0.013498779867266478,0.07852363884326265,0.016898803266350043
