aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
190.07921794308035,129.7195505578216,13.36537736619118,10.903939950882375,3.894834796839564,2.6452239241654603,0.5927483276405934,1.9024354642528034,0.05788938407903818,0.05491828543494303,0.0860628796618099,0.10667137146352111,0.07401564292072292,0.12882158312694633,0.08684097584065831,0.03923586753768919
