aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
12.718053203315336,66.80314982798862,180.52205604179338,2.031025786788868,42.24704007217881,7.836051056955926,7.393746386459757,1.40940190288743,1.1059525118574483,0.8705829951286733,1.2050843311441362,1.4286719358289162,1.5852417502642304,0.2563269597203585,0.34954888340668033,0.014757294836601936,0.15904824312072233,0.0026183672338672094,0.018173463973050218,0.03471283185596327,0.2613445633899221,0.1888142055023495,0.20556165396330903,0.42207172241726515,0.02937893545968947,0.014793406451694621,0.2004147189527892,0.2500409893523151,0.05990007947070239,0.02030738636747776,0.0780637869697621,0.01413635802248979
