aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
19.07490224104963,56.428417176199275,172.90440699345874,1.9560403947429426,32.94936994517881,6.4557736199077125,5.931598737407275,1.258574017077695,0.6926417784538765,0.3499983476277122,0.8058170308547117,1.5217396282754752,1.0657223586145943,0.29938336455102843,0.3001792093794542,0.013014824296018489,0.15215479398225104,0.0027325219703269532,0.013644786725794429,0.0305918030869808,0.2597496591667066,0.20885567045949027,0.13372154344300238,0.3228254207530339,0.03442769243325335,0.004603013075752209,0.16447395100683404,0.22351598238993378,0.04484597400074905,0.02353083825314921,0.07317408731412833,0.012599861647485775
