aaaaa,aaaad,aaadd,aaada,aadda,aaddd,aadad,aadaa,addaa,addad,adddd,addda,adada,adadd,adaad,adaaa,ddaaa,ddaad,ddadd,ddada,dddda,ddddd,dddad,dddaa,dadaa,dadad,daddd,dadda,daada,daadd,daaad,daaaa
29.205761244025975,44.4772448563121,157.83475556093978,1.7559724568242374,27.511062995471306,5.81712484746439,4.632297236296873,1.257396149771141,0.4684950327098295,0.16245775324649103,0.6014758169970416,1.5103171908535973,0.8115357049629327,0.32393565528541873,0.2434320738444453,0.013128267800217185,0.149126321942993,0.0031202015319041166,0.009506110773758791,0.027708027841716092,0.24889158114594612,0.21062889534845936,0.08706670301839074,0.2543655510748081,0.03968259055433121,0.006369257838716629,0.13828336954278134,0.2021743215499568,0.03754724160749789,0.024844787602206687,0.06511514136326595,0.010950533311705682
