aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
253.29239748138312,45.79951497434592,2.7657423808631774,6.948133571043582,1.0269544724303437,1.2199565283807945,0.7307643607885651,0.030284215704211945,0.18102611810352792,0.023017656938242922,0.6930399435486003,0.06992794026653608,0.08212902796901589,0.07378740554181958,0.031338272455365274,0.008567237177227403
