Time,(V(OUT))@150
0.0,0.0
5e-09,7.977462022198e-10
5.420026481152e-09,8.703931590704e-10
6.260079443455e-09,1.029710850573e-09
7.940185368061e-09,1.438601116493e-09
1.130039721727e-08,2.730895232926e-09
1.80208209157e-08,8.12143627086e-09
3.146166831255e-08,3.738865063529e-08
5.834336310625e-08,2.279522030549e-07
1.121067526937e-07,1.601645541383e-06
1.652621749043e-07,4.985520968838e-06
2.715730193257e-07,2.211421205698e-05
4.066848281026e-07,7.357463590553e-05
5.00000003e-07,0.0001352692494107
5.247430831392e-07,0.0001568998398708
5.742268592317e-07,0.0002040458694152
6.731944114167e-07,0.0003216379604954
8.711295157869e-07,0.0006497968988545
1.266999724527e-06,0.001676036875645
1.812024596353e-06,0.003888883480387
2.357144835611e-06,0.007332292516658
3.287835600992e-06,0.01504202569791
4.632516387125e-06,0.03070479970617
6.872888091226e-06,0.06675814147178
1.02733092338e-05,0.1401208855143
1.0500000003e-05,0.1457903889417
1.05500000027e-05,0.1470718959254
1.06500046757e-05,0.1496394995012
1.085001402171e-05,0.1547703917937
1.1000000003e-05,0.1585993319804
1.10400018722e-05,0.1596133989082
1.112000322642e-05,0.1616354343871
1.128000593485e-05,0.1656429478325
1.160001135172e-05,0.1735084838179
1.224002218546e-05,0.1886162085367
1.352004385295e-05,0.2161470196525
1.608008718791e-05,0.2591450079028
2.120017385783e-05,0.2899060059854
2.972373342814e-05,0.1594276442022
3.844565725627e-05,-0.1099422339831
4.735373831095e-05,-0.3973695972607
5.716513967814e-05,-0.6051823742471
6.728324270548e-05,-0.5901860586635
7.660025930705e-05,-0.2177541467023
8.588065481486e-05,0.2158962081031
9.478720999064e-05,0.6250951665176
0.000104822915557,0.95046415271
0.0001149867949516,0.8903740767895
0.00012461509085,0.4574965471156
0.0001337245879203,-0.1107772469887
0.0001430049834281,-0.7126665872625
0.0001523860869438,-1.089548308204
0.0001611507353813,-1.072926474004
0.0001701778349906,-0.8464857630114
0.000179124063018,-0.2213662878477
0.0001880367217094,0.3856353866135
0.0001966579375297,0.9223416490743
0.000205637734893,1.249022578532
0.0002145168242485,1.176336619176
0.0002236339507133,0.7645425935527
0.0002329219756156,0.1156571946997
0.0002426402983695,-0.6201348930638
0.000252334207061,-1.213671270239
0.0002612865386039,-1.325168115913
0.0002702648100883,-1.050973122597
0.0002793559966117,-0.4697255196558
0.0002885570464164,0.224019338918
0.0002979915556938,0.9327847503913
0.0003070339140922,1.248254752882
0.0003159435210258,1.220968855714
0.0003250270781547,0.883735049935
0.0003344600615531,0.1980289314884
0.0003436443266899,-0.4826040599149
0.0003533138213188,-1.035399009192
0.0003625453887016,-1.243177183495
0.0003716442046195,-1.065345083148
0.0003802761015922,-0.5980244893908
0.0003892101225883,0.05285144122216
0.0003982021269828,0.7166127379001
0.0004075649199516,1.071389837732
0.0004165050444633,1.15115720277
0.0004254970488578,0.8649818123678
0.0004341228423149,0.3303522558882
0.0004432155547172,-0.3025418341978
0.0004523906645805,-0.8806444323561
0.0004611583647758,-1.125647514496
0.0004703060088188,-1.022664328373
0.0004795055327445,-0.6510976658539
0.0004885539946586,-0.07342109273986
0.0004974773345024,0.4747112540461
0.0005062709746391,0.9204695897095
0.0005148265776664,1.079683916363
0.0005241146025688,0.8907917160144
0.0005334148345024,0.4844650858006
0.0005427226958305,-0.03450810046626
0.0005516902861625,-0.5726653926126
0.0005609035429985,-0.8516841716718
0.0005696056304008,-0.9522623035794
0.0005787364897758,-0.7005898455583
0.0005873073515922,-0.3275596677219
0.0005961788115531,0.1448234805387
0.0006032070097953,0.5312921897643
0.0006114894804985,0.7727424626127
0.0006188144621879,0.8701782828473
0.0006273731169731,0.7459372355176
0.0006355640349418,0.4376644501849
0.0006442157683402,0.0265451269378
0.0006530612883598,-0.3791429515358
0.0006622013030082,-0.6522791567116
0.0006710575041801,-0.7503384888658
0.0006795703825981,-0.6657374339631
0.0006883899626762,-0.3955388599368
0.0006971576628715,-0.03055408153844
0.0007059177336723,0.3302236522464
0.0007144245085746,0.5793924030102
0.0007229648528129,0.6508443419412
0.0007315753874809,0.5871436884076
0.000739223092559,0.3364637259139
0.0007479099211723,0.02743950694519
0.0007570758757621,-0.3012127434081
0.0007663333830863,-0.5454864464538
0.000775453561309,-0.6048510913891
0.0007842212615043,-0.481693585219
0.0007932773528129,-0.2184933980321
0.0008021884856254,0.07071269271934
0.0008111896452934,0.3324817654456
0.0008198566374809,0.4918444199437
0.0008287097868949,0.5118514056595
0.0008378528533012,0.3747453343262
0.0008469165740043,0.131098158488
0.0008557010588676,-0.1399685274029
0.0008645938811332,-0.347855259563
0.0008728626189262,-0.4563021085337
0.0008812381682426,-0.4431719359987
0.0008899372038871,-0.2961266117426
0.0008989307341606,-0.07720029406688
0.0009074054656059,0.145347352105
0.0009161655364067,0.3190070137057
0.0009248920378715,0.3937291388898
0.0009331806120902,0.3783715050785
0.0009415729460746,0.2362546842358
0.000949965280059,0.0596486107124
0.0009585956511527,-0.130630117494
0.0009669101653129,-0.2946687449101
0.0009749240813285,-0.3484157933242
0.0009834552702934,-0.3277455443117
0.0009922489104301,-0.2209111007682
0.00100109443045,-0.05502129972508
0.00100960425711,0.1252326254435
0.001018368905547,0.2542845532971
0.001027374642852,0.3091035855699
0.001036233895782,0.2686778001267
0.001044775765899,0.1692637629273
0.001053107064727,0.02758231618236
0.001061261361602,-0.113261522798
0.00107023505545,-0.2276018972253
0.001079124825957,-0.2656999886034
0.00108782691336,-0.2354699926532
0.001096751779082,-0.1277722803302
0.001105673593047,0.006798971184671
0.001114722054961,0.1322919077307
0.001123468392852,0.2144445869553
0.001132535165313,0.2363785842711
0.001141702645782,0.1851995601648
0.001150496285918,0.082159716799
0.001159216683868,-0.03944926581949
0.00116825293875,-0.1395126831651
0.001177110665801,-0.1998191535891
0.001185472482207,-0.2048194224344
0.001194107430938,-0.1407969550587
0.001202966683868,-0.0521908319549
0.001212092965606,0.04979957733657
0.001220657723907,0.1348371952911
0.001228450387481,0.1755872509949
0.001236781686309,0.1708100777683
0.001245668405059,0.1141079142489
0.001254262155059,0.0387216013787
0.001263048165801,-0.05387004425075
0.001271496957305,-0.1182831348916
0.001280337899688,-0.1516803437144
0.001289464181426,-0.1389054802839
0.001298099130157,-0.09182827668784
0.001306987374786,-0.01807115048718
0.001315864938262,0.05556690538444
0.001324652474883,0.1119359073749
0.001333536141875,0.1324710939103
0.00134144019461,0.1192654923102
0.001349744027618,0.07068075254362
0.001358171456817,0.009166213737762
0.001367027657989,-0.05546485910655
0.001376071542266,-0.101476116965
0.001384921639922,-0.1095979255442
0.001393684762481,-0.09507947097994
0.001402367013457,-0.05217766444602
0.001411021798614,-0.001239780843295
0.001418970101836,0.04374721739052
0.001427775949004,0.0835372733087
0.001436528390411,0.08949350744127
0.001445320504668,0.08394121260541
0.001454036324981,0.04766835285264
0.001462158578399,0.008217202998608
0.001471138375762,-0.03633212026045
0.001480205911163,-0.07504336418072
0.001489178079131,-0.08207884281328
0.001498081582549,-0.07015889952903
0.0015,-0.06576006894619
