aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
196.43514576907032,44.14178494519414,15.811512666605914,8.285486694849224,4.203972325540663,1.2184631681378357,1.9035445891608738,0.6962816558439858,0.0014999748839295847,0.006461583947893494,0.011738783470994465,0.014218751195812403,0.15321084771585258,0.014100048583470401,0.1168047005235656,0.01030096125864373
