aaaa,aaad,aadd,aada,adda,addd,adad,adaa,ddaa,ddad,dddd,ddda,dada,dadd,daad,daaa
200.67119148938204,43.695860289436574,14.685520290736733,6.605304303685421,3.279017346105362,1.371774926637955,1.6283833290497904,0.6599092752625377,0.001516520172239398,0.006706195546098434,0.011254398193069955,0.008743239274776951,0.10810314324140119,0.012683368844122864,0.09815422644825869,0.009837604038592072
