aaaaaaa,aaaaaad,aaaaadd,aaaaada,aaaadda,aaaaddd,aaaadad,aaaadaa,aaaddaa,aaaddad,aaadddd,aaaddda,aaadada,aaadadd,aaadaad,aaadaaa,aaddaaa,aaddaad,aaddadd,aaddada,aadddda,aaddddd,aadddad,aadddaa,aadadaa,aadadad,aadaddd,aadadda,aadaada,aadaadd,aadaaad,aadaaaa,addaaaa,addaaad,addaadd,addaada,addadda,addaddd,addadad,addadaa,addddaa,addddad,adddddd,addddda,adddada,adddadd,adddaad,adddaaa,adadaaa,adadaad,adadadd,adadada,adaddda,adadddd,adaddad,adaddaa,adaadaa,adaadad,adaaddd,adaadda,adaaada,adaaadd,adaaaad,adaaaaa,ddaaaaa,ddaaaad,ddaaadd,ddaaada,ddaadda,ddaaddd,ddaadad,ddaadaa,ddaddaa,ddaddad,ddadddd,ddaddda,ddadada,ddadadd,ddadaad,ddadaaa,ddddaaa,ddddaad,ddddadd,ddddada,dddddda,ddddddd,dddddad,dddddaa,dddadaa,dddadad,dddaddd,dddadda,dddaada,dddaadd,dddaaad,dddaaaa,dadaaaa,dadaaad,dadaadd,dadaada,dadadda,dadaddd,dadadad,dadadaa,dadddaa,dadddad,daddddd,dadddda,daddada,daddadd,daddaad,daddaaa,daadaaa,daadaad,daadadd,daadada,daaddda,daadddd,daaddad,daaddaa,daaadaa,daaadad,daaaddd,daaadda,daaaada,daaaadd,daaaaad,daaaaaa
3.0120215063585296,2.982136637644853,12.317113648750654,12.377850540306499,29.59429621144025,29.67230449728802,0.039315168910756565,0.04220331935684835,45.274716445263394,45.31251805105432,5.80085446976502,5.814338140696211,12.992980834807412,12.983416962956067,0.5167936577218145,0.518718781699954,1.4223106669435253,1.4058901900833911,1.375392402674574,1.3592612371110067,0.08881168729228212,0.09352297948132392,0.07563477466939843,0.07999097506851977,7.109096727604352,7.133421957535271,3.537950917636542,3.55509108614672,1.8729553090052748,1.8631756437362326,0.3364638970290934,0.33231819359362474,0.2447906317755987,0.24773734641861767,0.22705102513143355,0.2298877152718004,0.14351618996175752,0.14112155432439277,0.13142903650641583,0.12913671309949748,0.38511870723324115,0.3810277828814296,0.02746281420146386,0.02637882483988917,0.12259115837146586,0.12479839369550752,0.010561556468553094,0.009926159605776218,0.1788989204202148,0.17553794103940903,0.23125755981648283,0.22743718665721382,0.005005160672401083,0.005648609205569365,0.016021234828795892,0.01715794478553155,1.4420350443266285,1.4488093643157633,0.37094768075536166,0.3743831473360145,0.3815599025070409,0.3786619082245891,0.000567025558073014,0.0004604692369630183,0.04771351914284235,0.047310778006786715,0.001934402907148288,0.0018540226261947671,0.060152852319701196,0.060618069049448026,0.004917199612052687,0.005050900051451267,0.030804861307191473,0.030470877636790728,0.01395094518823829,0.014177169423120676,0.009873282552399316,0.010060963648411898,0.03747214130505545,0.03710902134369704,0.02900408714293812,0.029191695737148627,0.0007164612476716856,0.0006873224886780992,0.006318127306814886,0.006238443294780477,0.013687086163475377,0.013804982722741438,8.505970210919275e-05,9.594635165648288e-05,0.08189678255163757,0.08156950768657237,0.004225469463585195,0.004145972709315761,0.05335614785455459,0.05364038472520467,0.029342470471779968,0.0298909697505819,0.08074657715654153,0.08165434023945284,0.015313156698379864,0.014897886798110282,0.056481186839989025,0.05568064714143336,0.13371334251361705,0.13244014654201952,0.001053750203521321,0.0009435380750198563,0.05672226266309136,0.057519314833746935,0.008834887732786598,0.00852408515860639,0.023757745304518896,0.023103729932501742,0.09344263929258909,0.09214205109440739,0.0007404151000541266,0.0006173501400145182,0.015175405946134637,0.015763833652923925,0.4201717553984116,0.42217811890001683,0.05820362843811126,0.05895102857234124,0.12560141646686793,0.12468567028688925,0.0028835534873961326,0.003024426203263535
